Specie	Time	Index	Thesis	X449.35	X452.25	X455.16	X458.06	X460.96	X463.87	X466.77	X469.68	X472.59	X475.50	X478.41	X481.32	X484.23	X487.14	X490.06	X492.97	X495.89	X498.80	X501.72	X504.64	X507.56	X510.48	X513.40	X516.33	X519.25	X522.18	X525.10	X528.03	X530.96	X533.89	X536.82	X539.75	X542.68	X545.62	X548.55	X551.49	X554.43	X557.36	X560.30	X563.24	X566.18	X569.12	X572.07	X575.01	X577.96	X580.90	X583.85	X586.80	X589.75	X592.70	X595.65	X598.60	X601.55	X604.51	X607.46	X610.42	X613.38	X616.34	X619.30	X622.26	X625.22	X628.18	X631.15	X634.11	X637.08	X640.04	X643.01	X645.98	X648.95	X651.92	X654.89	X657.87	X660.84	X663.81	X666.79	X669.77	X672.75	X675.73	X678.71	X681.69	X684.67	X687.65	X690.64	X693.62	X696.61	X699.60	X702.58	X705.57	X708.57	X711.56	X714.55	X717.54	X720.54	X723.53	X726.53	X729.53	X732.53	X735.53	X738.53	X741.53	X744.53	X747.54	X750.54	X753.55	X756.56	X759.56	X762.57	X765.58	X768.60	X771.61	X774.62	X777.64	X780.65	X783.67	X786.68	X789.70	X792.72
Lupine	2025-02-24 09:09:11	9.0	 +N-Fe	0.09594914	0.1001535	0.1034575	0.1057834	0.1086636	0.1108665	0.1141103	0.1172424	0.1189384	0.1174433	0.1158793	0.1153243	0.116076	0.1186524	0.1259165	0.1316472	0.14277	0.1567472	0.1753298	0.197838	0.222486	0.2499443	0.2774484	0.3045014	0.3307442	0.3537876	0.3733422	0.3886761	0.3969273	0.4086111	0.4153947	0.4204873	0.4244403	0.4289366	0.4314871	0.4336133	0.4334379	0.4308946	0.4278688	0.4245993	0.4197765	0.413322	0.4049588	0.3970537	0.3919808	0.384039	0.3781053	0.3736162	0.3698673	0.3680329	0.3667629	0.3656202	0.3629451	0.3582042	0.3507739	0.341059	0.3307855	0.3210263	0.3130432	0.3090541	0.3050289	0.304591	0.3044808	0.305546	0.3042467	0.3005372	0.2955537	0.2898228	0.2795831	0.2677652	0.2524662	0.231881	0.2050352	0.1775508	0.153526	0.1365486	0.1264773	0.1207956	0.1208457	0.1295822	0.1572574	0.2039419	0.265131	0.325268	0.379989	0.4230596	0.4542451	0.4796247	0.4993516	0.5135249	0.5252097	0.535666	0.5443308	0.5510922	0.5568396	0.5604546	0.5634141	0.5655758	0.5683261	0.5696295	0.5697505	0.5704894	0.570241	0.5698051	0.5716115	0.5720169	0.5702403	0.5700983	0.5711526	0.5720526	0.5708204	0.5709789	0.5700044	0.5717943	0.5718759	0.5702663	0.5707535
Lupine	2025-02-24 09:09:22	10.0	 +N-Fe	0.1108811	0.1150671	0.1198313	0.1244261	0.1262016	0.129006	0.1344492	0.1368244	0.1377641	0.1375355	0.1348278	0.1344704	0.1352585	0.1376372	0.1445226	0.150498	0.1637234	0.1808303	0.202234	0.2275841	0.2549798	0.2860565	0.316794	0.3457988	0.3729576	0.3980881	0.4175594	0.4331446	0.4405131	0.4515511	0.4578113	0.4633604	0.4665389	0.4700075	0.4738986	0.4748106	0.474393	0.4710074	0.4687941	0.4648217	0.4601316	0.4530138	0.4440139	0.4358055	0.4309094	0.4234325	0.4164031	0.4116696	0.4082069	0.4058941	0.4052599	0.4041893	0.4016601	0.3956966	0.3877128	0.3773745	0.3666453	0.3567729	0.3481896	0.3427838	0.3394066	0.3380727	0.3388935	0.3397598	0.3403147	0.3377163	0.3348859	0.3295586	0.3193779	0.306184	0.2881151	0.26384	0.2337245	0.2024362	0.1755668	0.1568246	0.1453488	0.1412896	0.1428257	0.1546412	0.186574	0.2379726	0.3029045	0.3671582	0.4208962	0.4624084	0.4921772	0.5145181	0.533187	0.5450334	0.5561114	0.5652327	0.5716196	0.5769324	0.582572	0.5857067	0.5888229	0.590502	0.5907677	0.5935839	0.5937409	0.5930509	0.5943014	0.594024	0.5941243	0.5933303	0.5925169	0.5929106	0.5921902	0.5930091	0.5918911	0.5922018	0.5917747	0.5923073	0.5897658	0.5908649	0.5910344
Lupine	2025-02-24 09:09:34	11.0	 +N-Fe	0.05521881	0.05575534	0.05607793	0.05550141	0.05652002	0.05556566	0.05625172	0.05576286	0.05710503	0.05770845	0.05637756	0.05720399	0.0554251	0.05591545	0.05765288	0.05884836	0.06137663	0.06690353	0.0742189	0.08588438	0.09922475	0.1177204	0.1379139	0.1615064	0.1857396	0.2098488	0.2323119	0.2503102	0.2613042	0.2735114	0.2833012	0.2899249	0.2954709	0.3009032	0.3052723	0.3076266	0.3075285	0.3049486	0.2998952	0.2937992	0.2855038	0.2739995	0.262407	0.2508363	0.2439538	0.2353525	0.2286159	0.2222294	0.2178371	0.2157045	0.2137831	0.2115505	0.208449	0.2038332	0.1960149	0.1858331	0.1761631	0.1677849	0.160283	0.1564333	0.1534839	0.1526771	0.1527552	0.1519732	0.1502112	0.1468439	0.1417203	0.1369903	0.1280815	0.1187048	0.1088074	0.09667381	0.08215187	0.06868867	0.06046617	0.05464885	0.05121362	0.05020963	0.0524773	0.0568314	0.06746719	0.09226833	0.1310904	0.1813208	0.2355161	0.2885453	0.3315736	0.3700688	0.4029717	0.4299555	0.4545988	0.475496	0.4934355	0.5080819	0.5202013	0.5294976	0.5371439	0.5434819	0.5486232	0.5527437	0.5536836	0.5538587	0.556964	0.5567396	0.5578877	0.5584196	0.5569544	0.5557434	0.5556778	0.5567705	0.5563695	0.5564828	0.5557523	0.5569189	0.5551016	0.5558232	0.5557233
Lupine	2025-02-24 09:09:42	12.0	 +N-Fe	0.06105855	0.06032765	0.06258304	0.06236507	0.062717	0.0646683	0.06488143	0.0643765	0.06455597	0.06340742	0.06333916	0.06300642	0.06331667	0.0642232	0.06587131	0.06780377	0.07325453	0.08005184	0.09025003	0.1036505	0.1204792	0.1407214	0.1634723	0.188875	0.2152254	0.2401205	0.2623696	0.2816179	0.292042	0.3050683	0.3154605	0.3223947	0.3290453	0.3341896	0.3380574	0.340719	0.3411797	0.3379896	0.3335516	0.327657	0.3203844	0.3100544	0.298588	0.287446	0.2816728	0.2727464	0.264456	0.2589702	0.2540936	0.2513098	0.2499559	0.2476086	0.2439846	0.2395386	0.2313492	0.2217665	0.2122128	0.2022985	0.1956779	0.1906694	0.1878001	0.1862784	0.1858441	0.1854421	0.1825255	0.1775026	0.1707307	0.1643014	0.1542975	0.1445355	0.1337941	0.1207145	0.1038181	0.08806792	0.07547958	0.06762495	0.06334985	0.06255039	0.06327628	0.06816445	0.08373695	0.1146856	0.1607793	0.2160376	0.2730273	0.3255296	0.368757	0.4043499	0.4344808	0.4581089	0.478852	0.4970008	0.5117513	0.5252746	0.5348555	0.5424111	0.5485617	0.5543847	0.5576426	0.5606809	0.5620412	0.5624135	0.5634449	0.5653215	0.564044	0.5636245	0.5637604	0.5627035	0.5627351	0.563511	0.5629289	0.5635571	0.5638337	0.5630423	0.5627038	0.5632645	0.5653059
Lupine	2025-02-24 09:09:50	13.0	 +N-Fe	0.09121821	0.09478993	0.09859409	0.1010967	0.1025264	0.1048968	0.1074073	0.1078031	0.1092972	0.1094438	0.1081915	0.107103	0.1079924	0.1093143	0.1127925	0.1171122	0.1252759	0.1348979	0.1493137	0.1678945	0.1896584	0.2138773	0.2402886	0.2667982	0.2936753	0.3189114	0.3402299	0.3578643	0.3665549	0.3772201	0.3842352	0.3885082	0.3914079	0.3961609	0.3989307	0.4003495	0.3992221	0.3957157	0.39075	0.3859145	0.3786365	0.3685317	0.3562498	0.3449201	0.3378028	0.3290677	0.321215	0.3153162	0.3106594	0.3082399	0.3068293	0.305491	0.3030726	0.2967755	0.2871527	0.2757631	0.2633879	0.2529708	0.2450687	0.2396924	0.2359658	0.2348706	0.2353144	0.2365345	0.2365236	0.2355691	0.2321632	0.2269752	0.2176324	0.2056505	0.1892315	0.1689441	0.1449953	0.1216894	0.1040306	0.09224722	0.08536663	0.0826433	0.08357515	0.08890292	0.1074241	0.1415418	0.1930739	0.2534118	0.3105247	0.3632759	0.4052646	0.4403134	0.4698389	0.4937152	0.5128666	0.5307712	0.5454152	0.5573523	0.5674149	0.5757562	0.5813064	0.5873753	0.5911847	0.593491	0.5956936	0.5954587	0.5982524	0.598983	0.5992394	0.600127	0.5987491	0.5980238	0.5986672	0.6003882	0.5992882	0.5997428	0.5986804	0.5997373	0.5997006	0.5985243	0.599895
Lupine	2025-02-24 09:10:01	14.0	 +N-Fe	0.1899024	0.1945168	0.1986391	0.2021596	0.2052548	0.2095343	0.2153305	0.2209084	0.2239855	0.2241788	0.2233457	0.2220845	0.2224966	0.2240291	0.2295907	0.2350247	0.2462469	0.2591938	0.2761721	0.2946805	0.3128083	0.332561	0.3524116	0.3690162	0.3855595	0.3995802	0.4111801	0.4216885	0.4271992	0.4362455	0.4428782	0.4489851	0.454628	0.458426	0.461284	0.4636458	0.4647321	0.4658193	0.4653663	0.4661358	0.4654662	0.4645503	0.4616112	0.4588856	0.4580459	0.4554251	0.4537667	0.4528421	0.451985	0.4510745	0.4513738	0.4514394	0.4510255	0.4485094	0.4450859	0.4399923	0.4351408	0.4313608	0.4266357	0.4251874	0.4228425	0.4225727	0.4230312	0.424526	0.426089	0.4270094	0.4264246	0.4254808	0.4224332	0.4152384	0.4051037	0.3885074	0.3669386	0.3426436	0.319361	0.3004539	0.2884102	0.282445	0.2819345	0.2904384	0.3155187	0.3528879	0.3938886	0.429386	0.4560679	0.4766138	0.4893164	0.4987373	0.5060296	0.5092536	0.5126167	0.5160186	0.5178027	0.519816	0.5212789	0.5224217	0.5229254	0.5235766	0.5232066	0.5247089	0.5253063	0.5248246	0.5262987	0.5261645	0.5249081	0.5253485	0.5256007	0.5248496	0.5246243	0.5270495	0.5263884	0.5259069	0.5270305	0.5256589	0.5254677	0.5259097	0.5275663
Lupine	2025-02-24 09:10:09	15.0	 +N-Fe	0.06549379	0.06640639	0.06766515	0.06920667	0.0695387	0.07144539	0.07193594	0.07255766	0.07200767	0.07134609	0.07129174	0.07097489	0.07010888	0.07218503	0.07515056	0.07750319	0.08313984	0.09268298	0.1037213	0.1197625	0.1391372	0.1609423	0.1855817	0.2112552	0.23632	0.2619092	0.2837997	0.302521	0.3136523	0.3271598	0.3373196	0.3452617	0.3520557	0.3576216	0.3618079	0.3651383	0.3650662	0.3627415	0.3583121	0.3540378	0.34733	0.3373746	0.3265466	0.3164168	0.3096781	0.3012765	0.2938246	0.2882224	0.2840948	0.2807735	0.2794335	0.2775583	0.2743625	0.2688344	0.2602767	0.2490625	0.2389875	0.2299373	0.2212298	0.2162039	0.2129139	0.2116634	0.211247	0.2115938	0.2097913	0.2053871	0.1993871	0.1934372	0.1829341	0.1719021	0.1601394	0.1426382	0.1233087	0.1031714	0.08738383	0.07771049	0.07170543	0.07036175	0.07075145	0.07776928	0.09572386	0.1299259	0.1815844	0.2409374	0.298098	0.349267	0.3899455	0.4237159	0.4497378	0.4702303	0.487397	0.5025838	0.5139252	0.5233735	0.5306857	0.5365293	0.5418481	0.5453351	0.5496699	0.5505171	0.5506839	0.5512597	0.5523371	0.5528553	0.5532012	0.5534682	0.5516313	0.5518132	0.5500354	0.5519951	0.5504556	0.5505255	0.549735	0.5509562	0.5491383	0.548697	0.5502757
Lupine	2025-02-24 09:10:17	16.0	 +N-Fe	0.0640893	0.06414777	0.06419624	0.06533969	0.06560679	0.06640182	0.06725279	0.06658797	0.06687092	0.06618596	0.06581009	0.06522342	0.06567856	0.06615467	0.06814429	0.07134563	0.0748817	0.08249724	0.09262303	0.1062421	0.1225936	0.1439472	0.1684898	0.1946089	0.2215741	0.2483884	0.271223	0.2905645	0.3017544	0.3155001	0.3241385	0.3309276	0.3361803	0.3411197	0.3456585	0.347948	0.3479287	0.3450386	0.3404179	0.3343946	0.3264932	0.3151042	0.3032886	0.2907137	0.2838182	0.2749076	0.2672833	0.2610217	0.2566	0.2536424	0.2526085	0.2509546	0.2482162	0.2411044	0.232716	0.2224454	0.2101571	0.202198	0.1929816	0.1879481	0.1855534	0.1841117	0.1844497	0.1841512	0.1840714	0.1801416	0.1756884	0.1698911	0.1609077	0.1487038	0.1369248	0.1215418	0.1035753	0.08699129	0.07508312	0.06705952	0.06296861	0.06271537	0.06461159	0.07062382	0.08601182	0.1164027	0.1623669	0.2213173	0.2805082	0.3351122	0.3786457	0.4145424	0.4441602	0.4681385	0.4878137	0.5060196	0.5210545	0.5320282	0.5428246	0.5495754	0.55539	0.5608616	0.5643089	0.5682914	0.5689893	0.5695609	0.57168	0.5708442	0.5719294	0.5710004	0.5692295	0.569425	0.569829	0.5704863	0.5698128	0.5690379	0.5694126	0.5702278	0.5686144	0.5679129	0.5685876
Lupine	2025-02-24 09:10:24	17.0	 +N-Fe	0.07214666	0.07396417	0.07407098	0.07618976	0.07703088	0.07878139	0.07977368	0.08032542	0.08053279	0.08124632	0.0796591	0.07827351	0.07898475	0.08079668	0.08506889	0.08787411	0.09455958	0.1042614	0.1166697	0.1329852	0.1524537	0.1751192	0.1991641	0.2258707	0.2519349	0.2773003	0.2985533	0.3166983	0.3255707	0.3376459	0.3458687	0.3508514	0.3552143	0.3586058	0.3617436	0.3632585	0.3631063	0.3597651	0.3554557	0.3495454	0.3422208	0.3324279	0.3212604	0.3099257	0.3029794	0.2948811	0.2864249	0.2818507	0.2767573	0.2735048	0.2731779	0.2703175	0.267865	0.2618141	0.2529664	0.2442933	0.2333176	0.2240902	0.2163812	0.2116337	0.2083282	0.2070491	0.2072646	0.2066097	0.2049763	0.2010132	0.1940021	0.1888033	0.1788785	0.1684601	0.157245	0.1415708	0.1222865	0.1032637	0.08821031	0.07896727	0.0729127	0.0700371	0.07111439	0.07597461	0.09299689	0.1244708	0.1725486	0.2276761	0.2837886	0.3347261	0.3778337	0.413006	0.4419657	0.466121	0.4874937	0.5058814	0.5206032	0.5336173	0.5443974	0.552052	0.5595612	0.5646751	0.569031	0.5716081	0.5727188	0.5743249	0.5768463	0.5763356	0.5764984	0.5763985	0.5763047	0.5759827	0.5769445	0.5768235	0.5760477	0.5765987	0.5766683	0.5768837	0.5775594	0.5751406	0.5774481
Lupine	2025-02-24 09:10:35	18.0	 +N-Fe	0.07591662	0.07868422	0.08119601	0.08129938	0.08284783	0.08500183	0.08625382	0.08732077	0.08762565	0.08755157	0.08622457	0.08652083	0.08676585	0.08888249	0.09185922	0.09426201	0.1023233	0.1132895	0.1257869	0.1433931	0.1650284	0.188132	0.212909	0.239916	0.2659506	0.2898389	0.3092424	0.3259428	0.3349366	0.3456223	0.3522654	0.3563453	0.3599155	0.3628903	0.3656312	0.3672941	0.3666145	0.3635526	0.3590087	0.3534778	0.3469826	0.3376768	0.3269854	0.3161762	0.3098249	0.3011841	0.2938513	0.2889121	0.284323	0.281623	0.2806154	0.2784868	0.2762765	0.2710034	0.2623432	0.2527752	0.2418601	0.2334195	0.2256982	0.220804	0.217869	0.2174664	0.2172829	0.2162434	0.2161504	0.2124995	0.2072978	0.2032553	0.1934537	0.1828737	0.1708902	0.1534555	0.1331855	0.1139992	0.09789558	0.08748197	0.08174482	0.08109121	0.08326044	0.09102994	0.1100502	0.1447805	0.1930846	0.2484357	0.3004722	0.3469042	0.3836028	0.4151641	0.4398082	0.4601153	0.4783845	0.4940613	0.5064785	0.5183083	0.526815	0.5330798	0.5397858	0.5448293	0.5477381	0.5501515	0.5510819	0.5521123	0.553394	0.5535208	0.5539077	0.5534922	0.5527753	0.5514478	0.5516771	0.5524085	0.5508331	0.5512304	0.5494508	0.5511957	0.5510571	0.5516814	0.5515883
Lupine	2025-02-24 09:10:48	19.0	 +N-Fe	0.1530899	0.1565811	0.160707	0.1639899	0.1657174	0.1707486	0.1755383	0.1790826	0.1831626	0.1837673	0.1826753	0.1803468	0.1814492	0.1828236	0.1867426	0.192456	0.2011479	0.2133746	0.2313672	0.2507201	0.2719315	0.2953706	0.3181192	0.3409465	0.3631055	0.3835849	0.4019441	0.4184019	0.4267484	0.4401929	0.4512321	0.4605204	0.4682751	0.4753232	0.4811744	0.4845871	0.4863752	0.4857584	0.4849469	0.4840665	0.4813125	0.4762985	0.4700956	0.4634577	0.4599756	0.4555477	0.450032	0.4467081	0.4439984	0.4429707	0.4428708	0.4418936	0.4398095	0.4359929	0.4297284	0.4204344	0.4119608	0.4053069	0.3971356	0.3939882	0.3903115	0.3896345	0.3899066	0.3913426	0.3923384	0.391777	0.3902846	0.3871061	0.3789725	0.3686411	0.35451	0.3334392	0.3071016	0.2773386	0.2505572	0.2303566	0.2174673	0.210286	0.2093136	0.2177872	0.244796	0.2888607	0.3441275	0.3985522	0.446178	0.4845439	0.5117815	0.5336411	0.5494335	0.5607515	0.5704871	0.5779085	0.584132	0.5891992	0.5921435	0.5953918	0.5977287	0.5994043	0.600709	0.6025645	0.6023119	0.6036298	0.6040013	0.6035464	0.6048601	0.6044672	0.6039978	0.6044326	0.603417	0.604715	0.6032887	0.6041562	0.6045582	0.6040817	0.6047715	0.6037983	0.6067209
Lupine	2025-02-24 09:11:00	20.0	 +N-Fe	0.06438498	0.06466754	0.06656609	0.06519657	0.06664333	0.06491337	0.06490913	0.0657606	0.06656631	0.06608185	0.06575886	0.06571351	0.06550434	0.06620066	0.06647348	0.06810828	0.07155469	0.07718201	0.08532625	0.09734038	0.1119849	0.130397	0.1533823	0.1763292	0.2027349	0.2285022	0.2518127	0.2717327	0.2831248	0.2979604	0.3094154	0.3191914	0.326077	0.3324599	0.3376458	0.3420329	0.3420514	0.3403189	0.3361327	0.330269	0.3228327	0.3117203	0.2993283	0.2875991	0.2802307	0.2707018	0.264336	0.2574476	0.2528584	0.2510467	0.2493518	0.2465534	0.2440949	0.2377894	0.2292636	0.2182684	0.2074154	0.1983389	0.1895937	0.1846379	0.1814908	0.1804486	0.1806932	0.1809649	0.1795605	0.1770469	0.1723698	0.1678927	0.158326	0.1479128	0.1350346	0.1189713	0.1007014	0.08419207	0.07247354	0.06413742	0.05982336	0.05823692	0.05942587	0.06341188	0.07813647	0.1055754	0.1501239	0.2053541	0.263724	0.3181993	0.3628639	0.4025799	0.4349592	0.4607065	0.4836022	0.5037443	0.5205218	0.5339394	0.5463749	0.5539979	0.561401	0.5670054	0.5721751	0.5743166	0.5752654	0.5778379	0.5787435	0.5787977	0.5797263	0.5795427	0.5797633	0.5791012	0.5787823	0.5787035	0.5786818	0.5775817	0.5771292	0.578116	0.5770157	0.5784693	0.57712
Lupine	2025-02-24 09:11:08	21.0	 +N-Fe	0.06009758	0.06133926	0.06217408	0.06311537	0.06326388	0.06308557	0.06355175	0.06396225	0.06443893	0.06436001	0.06433343	0.06300554	0.06348874	0.06376332	0.06495124	0.0671075	0.07046368	0.07788724	0.08734407	0.1004278	0.1159909	0.1372195	0.1606251	0.1868316	0.2132189	0.2396249	0.2629537	0.2826546	0.2934298	0.3070528	0.3179448	0.3251686	0.3307571	0.3372273	0.3412018	0.3442467	0.3446789	0.3408829	0.3363097	0.3307196	0.3228555	0.3112495	0.2984585	0.2873038	0.2798531	0.2711251	0.2631646	0.2570275	0.252821	0.2498604	0.2488401	0.2464868	0.2435852	0.2372127	0.2290049	0.2176839	0.2070337	0.198568	0.1898387	0.1858174	0.1819217	0.181251	0.1814031	0.1818191	0.1790505	0.1756663	0.1693737	0.1644462	0.1543834	0.1436536	0.132465	0.1174475	0.1005092	0.08293088	0.07123184	0.06386507	0.06036345	0.0587782	0.06011352	0.0655389	0.08048912	0.1093362	0.1555522	0.2117575	0.2705287	0.3244355	0.3697988	0.4077123	0.439444	0.464856	0.4875101	0.5068317	0.5225101	0.536132	0.5470275	0.5550593	0.561775	0.5667874	0.571345	0.5738327	0.5754826	0.576626	0.5800137	0.578384	0.5790366	0.5789607	0.5779184	0.5767587	0.5764553	0.5773877	0.5753304	0.5777355	0.5763817	0.5747964	0.5759609	0.5772369	0.5783014
Lupine	2025-02-24 09:11:18	22.0	 +N-Fe	0.1075547	0.1120073	0.1140722	0.1186216	0.120371	0.1249748	0.1284559	0.1302264	0.1328451	0.1322939	0.1292992	0.1284587	0.1292578	0.1311203	0.1367931	0.1409041	0.1516353	0.1637434	0.1797311	0.2008598	0.2241552	0.2491431	0.2762758	0.3038436	0.3299473	0.3544771	0.3749298	0.3927945	0.4022438	0.4148393	0.4227598	0.4282377	0.4336425	0.4373477	0.4410349	0.4431922	0.4435566	0.4405187	0.4379046	0.4347044	0.4301414	0.4215505	0.4129793	0.4038776	0.3981157	0.3907945	0.3840338	0.3800533	0.3759363	0.3742499	0.3734251	0.3723479	0.3708585	0.3647167	0.3561133	0.3448536	0.3327165	0.3235439	0.3142302	0.310195	0.3060753	0.3053269	0.3058819	0.3088893	0.3098027	0.310487	0.3089342	0.3055491	0.296669	0.2831393	0.2659637	0.2402265	0.211441	0.1820111	0.1581842	0.1411044	0.1302897	0.1265082	0.1270986	0.1353651	0.1612705	0.2056175	0.2638105	0.3257073	0.3812848	0.4271276	0.4609677	0.488641	0.5090991	0.5265855	0.5392957	0.5510417	0.5600538	0.5688357	0.5733583	0.5776137	0.5813546	0.5848057	0.5858023	0.5893756	0.5901818	0.591165	0.5912797	0.5913002	0.5926364	0.5921717	0.592096	0.5915124	0.5916109	0.591107	0.5896718	0.5921273	0.5900405	0.5921443	0.592281	0.5911181	0.5907719
Lupine	2025-02-24 09:11:29	23.0	 +N-Fe	0.0623152	0.06405884	0.06205643	0.0640551	0.06395054	0.06282965	0.06496661	0.06446622	0.06424286	0.06369237	0.06370575	0.06292951	0.0628098	0.06318214	0.065572	0.06680643	0.07076216	0.07497675	0.08383084	0.09356862	0.1064209	0.1233619	0.1422313	0.1634808	0.1858319	0.2077025	0.228536	0.2463582	0.2560624	0.2687404	0.2779518	0.2843763	0.2900045	0.2951281	0.2990354	0.3014259	0.3010056	0.2986857	0.293417	0.2879697	0.2794517	0.269191	0.2578659	0.2465461	0.2400024	0.2317079	0.2243319	0.2187017	0.2140589	0.2117467	0.2100045	0.2077159	0.2048174	0.1999458	0.1927248	0.1839479	0.1744753	0.1674013	0.1604325	0.1562425	0.1539148	0.1525091	0.1524638	0.1515861	0.149418	0.1450593	0.1388067	0.1329646	0.1244641	0.1160107	0.108512	0.09777461	0.08566326	0.07287213	0.06457903	0.05969693	0.0566781	0.05595075	0.0566699	0.06098574	0.07229996	0.09490202	0.1298137	0.1802004	0.2329886	0.2842239	0.3287655	0.3668621	0.3988959	0.4260187	0.4500743	0.46809	0.4859841	0.5022119	0.513772	0.5223333	0.5298638	0.5372878	0.5418398	0.5448369	0.5473452	0.5492952	0.5511642	0.5510633	0.5526552	0.5525016	0.5503781	0.5504889	0.5507411	0.5501119	0.5500029	0.551841	0.5505785	0.5507354	0.549978	0.5493852	0.5512602
Lupine	2025-02-24 09:11:38	24.0	 +N-Fe	0.08515671	0.08804922	0.09291518	0.09482599	0.09633499	0.09786266	0.09877552	0.1011672	0.1020625	0.1008959	0.09958729	0.1006594	0.1003785	0.10301	0.1073712	0.1132045	0.1211612	0.132546	0.1486233	0.1675476	0.1894729	0.2133169	0.2395995	0.2645681	0.2901598	0.3138045	0.3326633	0.349323	0.3571162	0.3677882	0.3752038	0.3808663	0.3834517	0.3876092	0.3900792	0.3923284	0.3920258	0.3889494	0.3849424	0.3807169	0.375036	0.3667461	0.3574903	0.3472274	0.3411557	0.3332933	0.3264146	0.3217655	0.3180885	0.3148884	0.3138366	0.3123299	0.3096303	0.3049795	0.2969586	0.287089	0.2780736	0.2689318	0.261284	0.2569158	0.252616	0.2524293	0.2525167	0.2518409	0.2511102	0.2477861	0.2413112	0.2356638	0.2245794	0.2144338	0.2013409	0.1838344	0.1627247	0.1412224	0.1221863	0.1091928	0.1018554	0.098089	0.09870116	0.1070491	0.1288087	0.1676161	0.2191414	0.2768116	0.3297885	0.3739027	0.4097996	0.4389545	0.4625564	0.4820373	0.4979569	0.5103512	0.5220399	0.532289	0.5396761	0.5455953	0.5509011	0.5544407	0.557947	0.5600257	0.5611099	0.5612106	0.5640038	0.563107	0.5637305	0.562851	0.5629647	0.5626842	0.5624102	0.5628139	0.5626534	0.562296	0.5621002	0.5633237	0.5631825	0.5623009	0.5620898
Lupine	2025-02-24 09:11:45	25.0	 +N-Fe	0.06179775	0.06119151	0.06074099	0.0613312	0.0626199	0.06093195	0.06194885	0.06110324	0.06182945	0.06194553	0.06148933	0.06031786	0.06067224	0.06097209	0.06261273	0.06369237	0.06633969	0.07065837	0.07819005	0.08813285	0.1020809	0.1190511	0.139813	0.1626408	0.1865443	0.2112806	0.2331245	0.2513478	0.2611278	0.2748396	0.2843067	0.2904861	0.2958459	0.3002565	0.3044373	0.3064159	0.3069606	0.3034554	0.2979733	0.2914878	0.2832404	0.2730685	0.2608063	0.2487443	0.2426041	0.2332226	0.2259077	0.2206768	0.2161089	0.214074	0.2124245	0.2104404	0.2080669	0.2023439	0.1944047	0.1839675	0.1741945	0.1664984	0.1587485	0.1542446	0.1516681	0.1507099	0.1516079	0.1505911	0.1504332	0.1467475	0.1426386	0.138699	0.1293173	0.120526	0.1116132	0.09793257	0.08489423	0.0717955	0.06308616	0.05750811	0.05550261	0.05547689	0.05740905	0.06165044	0.07337431	0.09748026	0.1359922	0.1866302	0.2410313	0.2922595	0.3375956	0.3755485	0.4082687	0.434648	0.4593528	0.4797454	0.4992409	0.5146059	0.5262382	0.5366619	0.5446059	0.5519033	0.5565531	0.5600304	0.562833	0.5628195	0.5663359	0.5658815	0.5678757	0.5668964	0.5657543	0.5647681	0.564549	0.5643395	0.5645291	0.5635373	0.5624667	0.5635836	0.5644563	0.5636902	0.5654371
Lupine	2025-02-24 09:35:50	52.0	 +N+Fe	0.05095448	0.04997092	0.04979428	0.04907197	0.04956529	0.04852955	0.04872077	0.04764398	0.04690137	0.04654694	0.04651228	0.04617839	0.04564449	0.04587648	0.04543977	0.04560486	0.04435291	0.04410075	0.04516719	0.04541407	0.04595723	0.04668128	0.04835095	0.05244956	0.05703735	0.06311961	0.06949085	0.07581664	0.07965547	0.08234611	0.08613073	0.08799848	0.089701	0.08986031	0.09148112	0.09153016	0.09184444	0.09005197	0.08638369	0.08217956	0.07759079	0.07246932	0.06710129	0.06313748	0.06058031	0.05840507	0.05552401	0.05470629	0.05306907	0.05222739	0.05131884	0.05061158	0.05017882	0.04930869	0.048348	0.04739208	0.04573764	0.04404537	0.04406935	0.04356229	0.04291962	0.04329755	0.04277623	0.04244783	0.0419415	0.04141967	0.04017794	0.04065156	0.03935058	0.03976115	0.03917502	0.03911393	0.03839876	0.0380024699999999	0.03824777	0.0387264	0.0393028	0.03971493	0.04030081	0.0414362	0.04215217	0.04281992	0.04517873	0.04959935	0.0602668	0.07808002	0.1023145	0.1320126	0.1652723	0.2024336	0.2422876	0.2854206	0.3288383	0.3707197	0.4103338	0.4456676	0.4777675	0.5034451	0.5251462	0.5425914	0.553115	0.5662334	0.5727865	0.5773598	0.5807211	0.582982	0.585799	0.5873356	0.5872365	0.5887504	0.5892389	0.5894539	0.5900758	0.5908823	0.5906881	0.5907371	0.5933802
